npm verbose cli D:\Intern\ReOpSy\tools\node-v22.14.0-win-x64\node.exe D:\Intern\ReOpSy\tools\node-v22.14.0-win-x64\node_modules\npm\bin\npm-cli.js
npm info using npm@10.9.2
npm info using node@v22.14.0
npm verbose title npm install
npm verbose argv "install" "--no-audit" "--no-fund" "--loglevel" "verbose" "--force"
npm http cache commander@https://registry.npmjs.org/commander/-/commander-7.2.0.tgz 0ms (cache hit)
npm http cache path-key@https://registry.npmjs.org/path-key/-/path-key-3.1.1.tgz 0ms (cache hit)
npm http cache which@https://registry.npmjs.org/which/-/which-2.0.2.tgz 0ms (cache hit)
npm http cache supports-color@https://registry.npmjs.org/supports-color/-/supports-color-7.2.0.tgz 0ms (cache hit)
npm http cache ansi-styles@https://registry.npmjs.org/ansi-styles/-/ansi-styles-4.3.0.tgz 0ms (cache hit)
npm http cache base64-js@https://registry.npmjs.org/base64-js/-/base64-js-1.5.1.tgz 0ms (cache hit)
npm http cache @xmldom/xmldom@https://registry.npmjs.org/@xmldom/xmldom/-/xmldom-0.8.13.tgz 0ms (cache hit)
npm http cache cross-spawn@https://registry.npmjs.org/cross-spawn/-/cross-spawn-7.0.6.tgz 0ms (cache hit)
npm http cache metro-transform-worker@https://registry.npmjs.org/metro-transform-worker/-/metro-transform-worker-0.84.4.tgz 0ms (cache hit)
npm http cache metro-transform-plugins@https://registry.npmjs.org/metro-transform-plugins/-/metro-transform-plugins-0.84.4.tgz 0ms (cache hit)
npm http cache metro-symbolicate@https://registry.npmjs.org/metro-symbolicate/-/metro-symbolicate-0.84.4.tgz 0ms (cache hit)
npm http cache xmlbuilder@https://registry.npmjs.org/xmlbuilder/-/xmlbuilder-15.1.1.tgz 0ms (cache hit)
npm http cache metro-runtime@https://registry.npmjs.org/metro-runtime/-/metro-runtime-0.84.4.tgz 0ms (cache hit)
npm http cache metro-source-map@https://registry.npmjs.org/metro-source-map/-/metro-source-map-0.84.4.tgz 0ms (cache hit)
npm http cache metro-file-map@https://registry.npmjs.org/metro-file-map/-/metro-file-map-0.84.4.tgz 0ms (cache hit)
npm http cache metro-core@https://registry.npmjs.org/metro-core/-/metro-core-0.84.4.tgz 0ms (cache hit)
npm http cache metro-minify-terser@https://registry.npmjs.org/metro-minify-terser/-/metro-minify-terser-0.84.4.tgz 0ms (cache hit)
npm http cache metro-resolver@https://registry.npmjs.org/metro-resolver/-/metro-resolver-0.84.4.tgz 0ms (cache hit)
npm http cache metro-config@https://registry.npmjs.org/metro-config/-/metro-config-0.84.4.tgz 0ms (cache hit)
npm http cache metro-cache-key@https://registry.npmjs.org/metro-cache-key/-/metro-cache-key-0.84.4.tgz 0ms (cache hit)
npm http cache hermes-estree@https://registry.npmjs.org/hermes-estree/-/hermes-estree-0.35.0.tgz 0ms (cache hit)
npm http cache metro-cache@https://registry.npmjs.org/metro-cache/-/metro-cache-0.84.4.tgz 0ms (cache hit)
npm http cache hermes-parser@https://registry.npmjs.org/hermes-parser/-/hermes-parser-0.35.0.tgz 0ms (cache hit)
npm http cache hermes-estree@https://registry.npmjs.org/hermes-estree/-/hermes-estree-0.35.0.tgz 0ms (cache hit)
npm http cache metro@https://registry.npmjs.org/metro/-/metro-0.84.4.tgz 0ms (cache hit)
npm http cache metro-babel-transformer@https://registry.npmjs.org/metro-babel-transformer/-/metro-babel-transformer-0.84.4.tgz 0ms (cache hit)
npm http cache hermes-parser@https://registry.npmjs.org/hermes-parser/-/hermes-parser-0.35.0.tgz 0ms (cache hit)
npm http cache minimatch@https://registry.npmjs.org/minimatch/-/minimatch-10.2.6.tgz 0ms (cache hit)
npm http cache resolve-from@https://registry.npmjs.org/resolve-from/-/resolve-from-5.0.0.tgz 0ms (cache hit)
npm http cache @expo/spawn-async@https://registry.npmjs.org/@expo/spawn-async/-/spawn-async-1.8.0.tgz 0ms (cache hit)
npm http cache @expo/env@https://registry.npmjs.org/@expo/env/-/env-2.4.2.tgz 0ms (cache hit)
npm http cache ignore@https://registry.npmjs.org/ignore/-/ignore-5.3.2.tgz 0ms (cache hit)
npm http cache arg@https://registry.npmjs.org/arg/-/arg-5.0.2.tgz 0ms (cache hit)
npm http cache xmlbuilder@https://registry.npmjs.org/xmlbuilder/-/xmlbuilder-11.0.1.tgz 0ms (cache hit)
npm http cache @expo/sdk-runtime-versions@https://registry.npmjs.org/@expo/sdk-runtime-versions/-/sdk-runtime-versions-1.0.0.tgz 0ms (cache hit)
npm http cache xml2js@https://registry.npmjs.org/xml2js/-/xml2js-0.6.0.tgz 0ms (cache hit)
npm http cache @expo/plist@https://registry.npmjs.org/@expo/plist/-/plist-0.8.1.tgz 0ms (cache hit)
npm http cache xcode@https://registry.npmjs.org/xcode/-/xcode-3.0.1.tgz 0ms (cache hit)
npm http cache chalk@https://registry.npmjs.org/chalk/-/chalk-4.1.2.tgz 0ms (cache hit)
npm http cache glob@https://registry.npmjs.org/glob/-/glob-13.0.6.tgz 0ms (cache hit)
npm http cache slugify@https://registry.npmjs.org/slugify/-/slugify-1.6.9.tgz 0ms (cache hit)
npm http cache getenv@https://registry.npmjs.org/getenv/-/getenv-2.0.0.tgz 0ms (cache hit)
npm http cache resolve-workspace-root@https://registry.npmjs.org/resolve-workspace-root/-/resolve-workspace-root-2.0.1.tgz 0ms (cache hit)
npm http cache pretty-format@https://registry.npmjs.org/pretty-format/-/pretty-format-29.7.0.tgz 0ms (cache hit)
npm http cache deepmerge@https://registry.npmjs.org/deepmerge/-/deepmerge-4.3.1.tgz 0ms (cache hit)
npm http cache whatwg-url-minimum@https://registry.npmjs.org/whatwg-url-minimum/-/whatwg-url-minimum-0.1.2.tgz 0ms (cache hit)
npm http cache react-is@https://registry.npmjs.org/react-is/-/react-is-18.3.1.tgz 0ms (cache hit)
npm http cache ansi-styles@https://registry.npmjs.org/ansi-styles/-/ansi-styles-5.2.0.tgz 0ms (cache hit)
npm http cache expo-modules-core@https://registry.npmjs.org/expo-modules-core/-/expo-modules-core-57.0.8.tgz 0ms (cache hit)
npm http cache @expo/require-utils@https://registry.npmjs.org/@expo/require-utils/-/require-utils-57.0.4.tgz 0ms (cache hit)
npm http cache expo-modules-autolinking@https://registry.npmjs.org/expo-modules-autolinking/-/expo-modules-autolinking-57.0.9.tgz 0ms (cache hit)
npm http cache @expo/json-file@https://registry.npmjs.org/@expo/json-file/-/json-file-11.0.1.tgz 0ms (cache hit)
npm http cache @ungap/structured-clone@https://registry.npmjs.org/@ungap/structured-clone/-/structured-clone-1.3.3.tgz 0ms (cache hit)
npm http cache @expo/config-types@https://registry.npmjs.org/@expo/config-types/-/config-types-57.0.2.tgz 0ms (cache hit)
npm http cache @expo/local-build-cache-provider@https://registry.npmjs.org/@expo/local-build-cache-provider/-/local-build-cache-provider-57.0.5.tgz 0ms (cache hit)
npm http cache @expo/metro@https://registry.npmjs.org/@expo/metro/-/metro-56.0.0.tgz 0ms (cache hit)
npm http cache @expo/fingerprint@https://registry.npmjs.org/@expo/fingerprint/-/fingerprint-0.20.6.tgz 0ms (cache hit)
npm http cache semver@https://registry.npmjs.org/semver/-/semver-7.8.5.tgz 0ms (cache hit)
npm http cache semver@https://registry.npmjs.org/semver/-/semver-7.8.5.tgz 0ms (cache hit)
npm http cache @expo/devtools@https://registry.npmjs.org/@expo/devtools/-/devtools-57.0.1.tgz 0ms (cache hit)
npm http cache semver@https://registry.npmjs.org/semver/-/semver-7.8.5.tgz 0ms (cache hit)
npm http cache @expo/config@https://registry.npmjs.org/@expo/config/-/config-57.0.6.tgz 0ms (cache hit)
npm http cache @expo/config-plugins@https://registry.npmjs.org/@expo/config-plugins/-/config-plugins-57.0.6.tgz 0ms (cache hit)
npm http cache ms@https://registry.npmjs.org/ms/-/ms-2.1.3.tgz 0ms (cache hit)
npm http cache @babel/runtime@https://registry.npmjs.org/@babel/runtime/-/runtime-7.29.7.tgz 0ms (cache hit)
npm http cache simple-swizzle@https://registry.npmjs.org/simple-swizzle/-/simple-swizzle-0.2.4.tgz 0ms (cache hit)
npm http cache color-name@https://registry.npmjs.org/color-name/-/color-name-1.1.4.tgz 0ms (cache hit)
npm http cache color-string@https://registry.npmjs.org/color-string/-/color-string-1.9.1.tgz 0ms (cache hit)
npm http cache node-releases@https://registry.npmjs.org/node-releases/-/node-releases-2.0.51.tgz 0ms (cache hit)
npm http cache caniuse-lite@https://registry.npmjs.org/caniuse-lite/-/caniuse-lite-1.0.30001806.tgz 0ms (cache hit)
npm http cache color-convert@https://registry.npmjs.org/color-convert/-/color-convert-2.0.1.tgz 0ms (cache hit)
npm http cache update-browserslist-db@https://registry.npmjs.org/update-browserslist-db/-/update-browserslist-db-1.2.3.tgz 0ms (cache hit)
npm http cache baseline-browser-mapping@https://registry.npmjs.org/baseline-browser-mapping/-/baseline-browser-mapping-2.11.8.tgz 0ms (cache hit)
npm http cache core-js-compat@https://registry.npmjs.org/core-js-compat/-/core-js-compat-3.49.0.tgz 0ms (cache hit)
npm http cache electron-to-chromium@https://registry.npmjs.org/electron-to-chromium/-/electron-to-chromium-1.5.399.tgz 0ms (cache hit)
npm http cache @babel/helper-define-polyfill-provider@https://registry.npmjs.org/@babel/helper-define-polyfill-provider/-/helper-define-polyfill-provider-0.6.8.tgz 0ms (cache hit)
npm http cache lodash.debounce@https://registry.npmjs.org/lodash.debounce/-/lodash.debounce-4.0.8.tgz 0ms (cache hit)
npm http cache resolve@https://registry.npmjs.org/resolve/-/resolve-1.22.12.tgz 0ms (cache hit)
npm http cache picomatch@https://registry.npmjs.org/picomatch/-/picomatch-4.0.5.tgz 0ms (cache hit)
npm http cache yargs@https://registry.npmjs.org/yargs/-/yargs-17.7.3.tgz 0ms (cache hit)
npm http cache tinyglobby@https://registry.npmjs.org/tinyglobby/-/tinyglobby-0.2.17.tgz 0ms (cache hit)
npm http cache @react-native/codegen@https://registry.npmjs.org/@react-native/codegen/-/codegen-0.86.2.tgz 0ms (cache hit)
npm http cache @jridgewell/resolve-uri@https://registry.npmjs.org/@jridgewell/resolve-uri/-/resolve-uri-3.1.2.tgz 0ms (cache hit)
npm http cache fdir@https://registry.npmjs.org/fdir/-/fdir-6.5.0.tgz 0ms (cache hit)
npm http cache nullthrows@https://registry.npmjs.org/nullthrows/-/nullthrows-1.1.1.tgz 0ms (cache hit)
npm http cache invariant@https://registry.npmjs.org/invariant/-/invariant-2.2.4.tgz 0ms (cache hit)
npm http cache @babel/plugin-syntax-typescript@https://registry.npmjs.org/@babel/plugin-syntax-typescript/-/plugin-syntax-typescript-7.29.7.tgz 0ms (cache hit)
npm http cache hermes-parser@https://registry.npmjs.org/hermes-parser/-/hermes-parser-0.36.0.tgz 0ms (cache hit)
npm http cache @jridgewell/sourcemap-codec@https://registry.npmjs.org/@jridgewell/sourcemap-codec/-/sourcemap-codec-1.5.5.tgz 0ms (cache hit)
npm http cache @babel/helper-string-parser@https://registry.npmjs.org/@babel/helper-string-parser/-/helper-string-parser-7.29.7.tgz 0ms (cache hit)
npm http cache @babel/plugin-syntax-jsx@https://registry.npmjs.org/@babel/plugin-syntax-jsx/-/plugin-syntax-jsx-7.29.7.tgz 0ms (cache hit)
npm http cache babel-plugin-polyfill-regenerator@https://registry.npmjs.org/babel-plugin-polyfill-regenerator/-/babel-plugin-polyfill-regenerator-0.6.8.tgz 0ms (cache hit)
npm http cache babel-plugin-polyfill-corejs3@https://registry.npmjs.org/babel-plugin-polyfill-corejs3/-/babel-plugin-polyfill-corejs3-0.13.0.tgz 0ms (cache hit)
npm http cache regexpu-core@https://registry.npmjs.org/regexpu-core/-/regexpu-core-6.4.0.tgz 0ms (cache hit)
npm http cache @babel/plugin-syntax-flow@https://registry.npmjs.org/@babel/plugin-syntax-flow/-/plugin-syntax-flow-7.29.7.tgz 0ms (cache hit)
npm http cache babel-plugin-polyfill-corejs2@https://registry.npmjs.org/babel-plugin-polyfill-corejs2/-/babel-plugin-polyfill-corejs2-0.4.17.tgz 0ms (cache hit)
npm http cache @babel/helper-wrap-function@https://registry.npmjs.org/@babel/helper-wrap-function/-/helper-wrap-function-7.29.7.tgz 0ms (cache hit)
npm http cache @babel/helper-skip-transparent-expression-wrappers@https://registry.npmjs.org/@babel/helper-skip-transparent-expression-wrappers/-/helper-skip-transparent-expression-wrappers-7.29.7.tgz 0ms (cache hit)
npm http cache @babel/helper-globals@https://registry.npmjs.org/@babel/helper-globals/-/helper-globals-7.29.7.tgz 0ms (cache hit)
npm http cache @babel/helper-remap-async-to-generator@https://registry.npmjs.org/@babel/helper-remap-async-to-generator/-/helper-remap-async-to-generator-7.29.7.tgz 0ms (cache hit)
npm http cache @babel/helper-create-regexp-features-plugin@https://registry.npmjs.org/@babel/helper-create-regexp-features-plugin/-/helper-create-regexp-features-plugin-7.29.7.tgz 0ms (cache hit)
npm http cache @babel/helper-optimise-call-expression@https://registry.npmjs.org/@babel/helper-optimise-call-expression/-/helper-optimise-call-expression-7.29.7.tgz 0ms (cache hit)
npm http cache @babel/helper-replace-supers@https://registry.npmjs.org/@babel/helper-replace-supers/-/helper-replace-supers-7.29.7.tgz 1ms (cache hit)
npm http cache @babel/helper-member-expression-to-functions@https://registry.npmjs.org/@babel/helper-member-expression-to-functions/-/helper-member-expression-to-functions-7.29.7.tgz 0ms (cache hit)
npm http cache lru-cache@https://registry.npmjs.org/lru-cache/-/lru-cache-5.1.1.tgz 0ms (cache hit)
npm http cache @babel/helper-plugin-utils@https://registry.npmjs.org/@babel/helper-plugin-utils/-/helper-plugin-utils-7.29.7.tgz 0ms (cache hit)
npm http cache @babel/plugin-syntax-decorators@https://registry.npmjs.org/@babel/plugin-syntax-decorators/-/plugin-syntax-decorators-7.29.7.tgz 0ms (cache hit)
npm http cache @babel/helper-annotate-as-pure@https://registry.npmjs.org/@babel/helper-annotate-as-pure/-/helper-annotate-as-pure-7.29.7.tgz 0ms (cache hit)
npm http cache @babel/helper-create-class-features-plugin@https://registry.npmjs.org/@babel/helper-create-class-features-plugin/-/helper-create-class-features-plugin-7.29.7.tgz 0ms (cache hit)
npm http cache browserslist@https://registry.npmjs.org/browserslist/-/browserslist-4.28.7.tgz 0ms (cache hit)
npm http cache jsesc@https://registry.npmjs.org/jsesc/-/jsesc-3.1.0.tgz 0ms (cache hit)
npm http cache @babel/helper-validator-option@https://registry.npmjs.org/@babel/helper-validator-option/-/helper-validator-option-7.29.7.tgz 0ms (cache hit)
npm http cache @babel/compat-data@https://registry.npmjs.org/@babel/compat-data/-/compat-data-7.29.7.tgz 0ms (cache hit)
npm http cache @jridgewell/trace-mapping@https://registry.npmjs.org/@jridgewell/trace-mapping/-/trace-mapping-0.3.31.tgz 0ms (cache hit)
npm http cache @babel/helper-validator-identifier@https://registry.npmjs.org/@babel/helper-validator-identifier/-/helper-validator-identifier-7.29.7.tgz 0ms (cache hit)
npm http cache @jridgewell/gen-mapping@https://registry.npmjs.org/@jridgewell/gen-mapping/-/gen-mapping-0.3.13.tgz 0ms (cache hit)
npm http cache picocolors@https://registry.npmjs.org/picocolors/-/picocolors-1.1.1.tgz 0ms (cache hit)
npm http cache js-tokens@https://registry.npmjs.org/js-tokens/-/js-tokens-4.0.0.tgz 0ms (cache hit)
npm http cache semver@https://registry.npmjs.org/semver/-/semver-6.3.1.tgz 0ms (cache hit)
npm http cache gensync@https://registry.npmjs.org/gensync/-/gensync-1.0.0-beta.2.tgz 0ms (cache hit)
npm http cache json5@https://registry.npmjs.org/json5/-/json5-2.2.3.tgz 0ms (cache hit)
npm http cache convert-source-map@https://registry.npmjs.org/convert-source-map/-/convert-source-map-2.0.0.tgz 0ms (cache hit)
npm http cache @babel/types@https://registry.npmjs.org/@babel/types/-/types-7.29.7.tgz 0ms (cache hit)
npm http cache @babel/traverse@https://registry.npmjs.org/@babel/traverse/-/traverse-7.29.7.tgz 0ms (cache hit)
npm http cache @jridgewell/remapping@https://registry.npmjs.org/@jridgewell/remapping/-/remapping-2.3.5.tgz 0ms (cache hit)
npm http cache @babel/template@https://registry.npmjs.org/@babel/template/-/template-7.29.7.tgz 0ms (cache hit)
npm http cache @babel/parser@https://registry.npmjs.org/@babel/parser/-/parser-7.29.7.tgz 0ms (cache hit)
npm http cache @babel/helpers@https://registry.npmjs.org/@babel/helpers/-/helpers-7.29.7.tgz 0ms (cache hit)
npm http cache @babel/helper-compilation-targets@https://registry.npmjs.org/@babel/helper-compilation-targets/-/helper-compilation-targets-7.29.7.tgz 0ms (cache hit)
npm http cache @babel/code-frame@https://registry.npmjs.org/@babel/code-frame/-/code-frame-7.29.7.tgz 0ms (cache hit)
npm http cache @babel/helper-module-transforms@https://registry.npmjs.org/@babel/helper-module-transforms/-/helper-module-transforms-7.29.7.tgz 0ms (cache hit)
npm http cache debug@https://registry.npmjs.org/debug/-/debug-4.4.3.tgz 0ms (cache hit)
npm http cache hermes-estree@https://registry.npmjs.org/hermes-estree/-/hermes-estree-0.36.1.tgz 0ms (cache hit)
npm http cache hermes-parser@https://registry.npmjs.org/hermes-parser/-/hermes-parser-0.36.1.tgz 0ms (cache hit)
npm http cache babel-plugin-transform-flow-enums@https://registry.npmjs.org/babel-plugin-transform-flow-enums/-/babel-plugin-transform-flow-enums-0.0.2.tgz 0ms (cache hit)
npm http cache @react-native/babel-plugin-codegen@https://registry.npmjs.org/@react-native/babel-plugin-codegen/-/babel-plugin-codegen-0.86.2.tgz 0ms (cache hit)
npm http cache babel-plugin-syntax-hermes-parser@https://registry.npmjs.org/babel-plugin-syntax-hermes-parser/-/babel-plugin-syntax-hermes-parser-0.36.1.tgz 0ms (cache hit)
npm http cache babel-plugin-react-native-web@https://registry.npmjs.org/babel-plugin-react-native-web/-/babel-plugin-react-native-web-0.21.2.tgz 0ms (cache hit)
npm http cache @babel/preset-typescript@https://registry.npmjs.org/@babel/preset-typescript/-/preset-typescript-7.29.7.tgz 0ms (cache hit)
npm http cache babel-plugin-react-compiler@https://registry.npmjs.org/babel-plugin-react-compiler/-/babel-plugin-react-compiler-1.0.0.tgz 0ms (cache hit)
npm http cache @babel/plugin-transform-typescript@https://registry.npmjs.org/@babel/plugin-transform-typescript/-/plugin-transform-typescript-7.29.7.tgz 0ms (cache hit)
npm http cache @babel/plugin-transform-unicode-regex@https://registry.npmjs.org/@babel/plugin-transform-unicode-regex/-/plugin-transform-unicode-regex-7.29.7.tgz 0ms (cache hit)
npm http cache @babel/plugin-transform-react-pure-annotations@https://registry.npmjs.org/@babel/plugin-transform-react-pure-annotations/-/plugin-transform-react-pure-annotations-7.29.7.tgz 0ms (cache hit)
npm http cache @babel/plugin-transform-runtime@https://registry.npmjs.org/@babel/plugin-transform-runtime/-/plugin-transform-runtime-7.29.7.tgz 0ms (cache hit)
npm http cache @babel/plugin-transform-react-jsx-development@https://registry.npmjs.org/@babel/plugin-transform-react-jsx-development/-/plugin-transform-react-jsx-development-7.29.7.tgz 0ms (cache hit)
npm http cache @babel/plugin-transform-react-display-name@https://registry.npmjs.org/@babel/plugin-transform-react-display-name/-/plugin-transform-react-display-name-7.29.7.tgz 0ms (cache hit)
npm http cache @babel/plugin-transform-private-methods@https://registry.npmjs.org/@babel/plugin-transform-private-methods/-/plugin-transform-private-methods-7.29.7.tgz 0ms (cache hit)
npm http cache @babel/plugin-transform-optional-chaining@https://registry.npmjs.org/@babel/plugin-transform-optional-chaining/-/plugin-transform-optional-chaining-7.29.7.tgz 0ms (cache hit)
npm http cache @babel/plugin-transform-private-property-in-object@https://registry.npmjs.org/@babel/plugin-transform-private-property-in-object/-/plugin-transform-private-property-in-object-7.29.7.tgz 0ms (cache hit)
npm http cache @babel/plugin-transform-optional-catch-binding@https://registry.npmjs.org/@babel/plugin-transform-optional-catch-binding/-/plugin-transform-optional-catch-binding-7.29.7.tgz 0ms (cache hit)
npm http cache @babel/plugin-transform-react-jsx@https://registry.npmjs.org/@babel/plugin-transform-react-jsx/-/plugin-transform-react-jsx-7.29.7.tgz 0ms (cache hit)
npm http cache @babel/plugin-transform-named-capturing-groups-regex@https://registry.npmjs.org/@babel/plugin-transform-named-capturing-groups-regex/-/plugin-transform-named-capturing-groups-regex-7.29.7.tgz 0ms (cache hit)
npm http cache @babel/plugin-transform-object-rest-spread@https://registry.npmjs.org/@babel/plugin-transform-object-rest-spread/-/plugin-transform-object-rest-spread-7.29.7.tgz 0ms (cache hit)
npm http cache @babel/plugin-transform-modules-commonjs@https://registry.npmjs.org/@babel/plugin-transform-modules-commonjs/-/plugin-transform-modules-commonjs-7.29.7.tgz 0ms (cache hit)
npm http cache @babel/plugin-transform-logical-assignment-operators@https://registry.npmjs.org/@babel/plugin-transform-logical-assignment-operators/-/plugin-transform-logical-assignment-operators-7.29.7.tgz 0ms (cache hit)
npm http cache @babel/plugin-transform-for-of@https://registry.npmjs.org/@babel/plugin-transform-for-of/-/plugin-transform-for-of-7.29.7.tgz 0ms (cache hit)
npm http cache @babel/plugin-transform-flow-strip-types@https://registry.npmjs.org/@babel/plugin-transform-flow-strip-types/-/plugin-transform-flow-strip-types-7.29.7.tgz 0ms (cache hit)
npm http cache @babel/plugin-transform-export-namespace-from@https://registry.npmjs.org/@babel/plugin-transform-export-namespace-from/-/plugin-transform-export-namespace-from-7.29.7.tgz 0ms (cache hit)
npm http cache @babel/plugin-transform-nullish-coalescing-operator@https://registry.npmjs.org/@babel/plugin-transform-nullish-coalescing-operator/-/plugin-transform-nullish-coalescing-operator-7.29.7.tgz 0ms (cache hit)
npm http cache @babel/plugin-transform-destructuring@https://registry.npmjs.org/@babel/plugin-transform-destructuring/-/plugin-transform-destructuring-7.29.7.tgz 0ms (cache hit)
npm http cache @babel/plugin-transform-parameters@https://registry.npmjs.org/@babel/plugin-transform-parameters/-/plugin-transform-parameters-7.29.7.tgz 0ms (cache hit)
npm http cache @babel/plugin-transform-classes@https://registry.npmjs.org/@babel/plugin-transform-classes/-/plugin-transform-classes-7.29.7.tgz 0ms (cache hit)
npm http cache @babel/plugin-transform-class-static-block@https://registry.npmjs.org/@babel/plugin-transform-class-static-block/-/plugin-transform-class-static-block-7.29.7.tgz 0ms (cache hit)
npm http cache @babel/plugin-transform-class-properties@https://registry.npmjs.org/@babel/plugin-transform-class-properties/-/plugin-transform-class-properties-7.29.7.tgz 0ms (cache hit)
npm http cache @babel/plugin-transform-async-generator-functions@https://registry.npmjs.org/@babel/plugin-transform-async-generator-functions/-/plugin-transform-async-generator-functions-7.29.7.tgz 0ms (cache hit)
npm http cache @babel/plugin-transform-async-to-generator@https://registry.npmjs.org/@babel/plugin-transform-async-to-generator/-/plugin-transform-async-to-generator-7.29.7.tgz 0ms (cache hit)
npm http cache @babel/plugin-syntax-optional-chaining@https://registry.npmjs.org/@babel/plugin-syntax-optional-chaining/-/plugin-syntax-optional-chaining-7.8.3.tgz 0ms (cache hit)
npm http cache @babel/plugin-transform-block-scoping@https://registry.npmjs.org/@babel/plugin-transform-block-scoping/-/plugin-transform-block-scoping-7.29.7.tgz 0ms (cache hit)
npm http cache @babel/plugin-syntax-nullish-coalescing-operator@https://registry.npmjs.org/@babel/plugin-syntax-nullish-coalescing-operator/-/plugin-syntax-nullish-coalescing-operator-7.8.3.tgz 0ms (cache hit)
npm http cache @babel/plugin-syntax-export-default-from@https://registry.npmjs.org/@babel/plugin-syntax-export-default-from/-/plugin-syntax-export-default-from-7.29.7.tgz 0ms (cache hit)
npm http cache @babel/plugin-syntax-dynamic-import@https://registry.npmjs.org/@babel/plugin-syntax-dynamic-import/-/plugin-syntax-dynamic-import-7.8.3.tgz 0ms (cache hit)
npm http cache @babel/core@https://registry.npmjs.org/@babel/core/-/core-7.29.7.tgz 0ms (cache hit)
npm http cache csstype@https://registry.npmjs.org/csstype/-/csstype-3.2.3.tgz 0ms (cache hit)
npm http cache undici-types@https://registry.npmjs.org/undici-types/-/undici-types-6.21.0.tgz 0ms (cache hit)
npm http cache @babel/plugin-proposal-export-default-from@https://registry.npmjs.org/@babel/plugin-proposal-export-default-from/-/plugin-proposal-export-default-from-7.29.7.tgz 0ms (cache hit)
npm http cache @babel/plugin-proposal-decorators@https://registry.npmjs.org/@babel/plugin-proposal-decorators/-/plugin-proposal-decorators-7.29.7.tgz 0ms (cache hit)
npm http cache warn-once@https://registry.npmjs.org/warn-once/-/warn-once-0.1.1.tgz 0ms (cache hit)
npm http cache @react-navigation/routers@https://registry.npmjs.org/@react-navigation/routers/-/routers-7.6.4.tgz 0ms (cache hit)
npm http cache @babel/helper-module-imports@https://registry.npmjs.org/@babel/helper-module-imports/-/helper-module-imports-7.29.7.tgz 0ms (cache hit)
npm http cache @babel/generator@https://registry.npmjs.org/@babel/generator/-/generator-7.29.7.tgz 0ms (cache hit)
npm http cache react-is@https://registry.npmjs.org/react-is/-/react-is-19.2.8.tgz 0ms (cache hit)
npm http cache query-string@https://registry.npmjs.org/query-string/-/query-string-7.1.3.tgz 0ms (cache hit)
npm http cache standard-navigation@https://registry.npmjs.org/standard-navigation/-/standard-navigation-0.0.8.tgz 0ms (cache hit)
npm http cache nanoid@https://registry.npmjs.org/nanoid/-/nanoid-3.3.16.tgz 0ms (cache hit)
npm http cache fast-deep-equal@https://registry.npmjs.org/fast-deep-equal/-/fast-deep-equal-3.1.3.tgz 0ms (cache hit)
npm http cache @react-navigation/core@https://registry.npmjs.org/@react-navigation/core/-/core-7.21.11.tgz 0ms (cache hit)
npm http cache escape-string-regexp@https://registry.npmjs.org/escape-string-regexp/-/escape-string-regexp-4.0.0.tgz 0ms (cache hit)
npm http cache use-sync-external-store@https://registry.npmjs.org/use-sync-external-store/-/use-sync-external-store-1.6.0.tgz 0ms (cache hit)
npm http cache use-latest-callback@https://registry.npmjs.org/use-latest-callback/-/use-latest-callback-0.2.6.tgz 0ms (cache hit)
npm http cache typescript@https://registry.npmjs.org/typescript/-/typescript-5.9.3.tgz 0ms (cache hit)
npm http cache @react-navigation/elements@https://registry.npmjs.org/@react-navigation/elements/-/elements-2.9.36.tgz 0ms (cache hit)
npm http cache sf-symbols-typescript@https://registry.npmjs.org/sf-symbols-typescript/-/sf-symbols-typescript-2.2.0.tgz 0ms (cache hit)
npm http cache merge-options@https://registry.npmjs.org/merge-options/-/merge-options-3.0.4.tgz 0ms (cache hit)
npm http cache color@https://registry.npmjs.org/color/-/color-4.2.3.tgz 0ms (cache hit)
npm http cache expo-system-ui@https://registry.npmjs.org/expo-system-ui/-/expo-system-ui-57.0.2.tgz 0ms (cache hit)
npm http cache expo-web-browser@https://registry.npmjs.org/expo-web-browser/-/expo-web-browser-57.0.2.tgz 0ms (cache hit)
npm http cache react-native-gesture-handler@https://registry.npmjs.org/react-native-gesture-handler/-/react-native-gesture-handler-2.32.0.tgz 0ms (cache hit)
npm http cache expo-status-bar@https://registry.npmjs.org/expo-status-bar/-/expo-status-bar-57.0.1.tgz 0ms (cache hit)
npm http cache expo-splash-screen@https://registry.npmjs.org/expo-splash-screen/-/expo-splash-screen-57.0.5.tgz 0ms (cache hit)
npm http cache expo-sharing@https://registry.npmjs.org/expo-sharing/-/expo-sharing-57.0.8.tgz 0ms (cache hit)
npm http cache expo-haptics@https://registry.npmjs.org/expo-haptics/-/expo-haptics-57.0.1.tgz 0ms (cache hit)
npm http cache expo-constants@https://registry.npmjs.org/expo-constants/-/expo-constants-57.0.8.tgz 0ms (cache hit)
npm http cache expo-linking@https://registry.npmjs.org/expo-linking/-/expo-linking-57.0.4.tgz 0ms (cache hit)
npm http cache expo-clipboard@https://registry.npmjs.org/expo-clipboard/-/expo-clipboard-57.0.1.tgz 0ms (cache hit)
npm http cache expo@https://registry.npmjs.org/expo/-/expo-57.0.9.tgz 0ms (cache hit)
npm http cache mime-db@https://registry.npmjs.org/mime-db/-/mime-db-1.52.0.tgz 0ms (cache hit)
